"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,60,0.05,0.2,"Aitchison",1.00819106603521,0.413,2.06742261165195,0.001,0.0317129338274196,0.568
1,60,0.05,0.2,"Jaccard",0.995822924788155,0.444,2.00773503565124,0.001,0.0316277814761699,0.619
1,60,0.05,1.2,"UniFrac",1.5957770095085,0.018,2.43904633958326,0.001,0.0392543516437804,0.207
1,60,0.05,1.2,"GUniFrac",1.71251400717333,0.013,2.85757629882993,0.001,0.0384576286019997,0.248
1,60,0.05,1.2,"weighted UniFrac",1.9324044459655,0.011,3.76157725032328,0.001,0.0356850269834079,0.327
1,60,0.05,1.2,"GLaD",2.74904103536193,0.001,6.62853732654308,0.001,0.0307946019207763,0.364
1,60,0.05,1.2,"Bray-Curtis",1.72742916001083,0.012,2.83599307260421,0.001,0.0394677372451509,0.225
1,60,0.05,1.2,"Aitchison",1.57910407317535,0.019,2.34219532913919,0.001,0.0401574052010932,0.194
1,60,0.05,1.2,"Jaccard",1.51623929193882,0.009,2.19745366367103,0.001,0.039694538074729,0.179
1,60,0.1,0.2,"UniFrac",1.35489441725608,0.07,2.55730821808022,0.001,0.0462234787257102,0.081
1,60,0.1,0.2,"GUniFrac",1.50080899189438,0.062,3.08479824824965,0.001,0.0497457897625167,0.075
1,60,0.1,0.2,"weighted UniFrac",1.81661812835247,0.015,4.15709323945951,0.001,0.0530329070846641,0.049
1,60,0.1,0.2,"GLaD",1.95332657107495,0.053,8.24020113954385,0.001,0.0537920681091254,0.048
1,60,0.1,0.2,"Bray-Curtis",1.44960843250104,0.076,3.0489094748035,0.001,0.0483576411289485,0.079
1,60,0.1,0.2,"Aitchison",1.34488528392766,0.104,2.44107397605004,0.001,0.0462847402979809,0.094
1,60,0.1,0.2,"Jaccard",1.27128302346079,0.096,2.26461115154635,0.001,0.0434408641152057,0.093
