"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,40,0.3,0.1,"weighted UniFrac",2.24623842355428,0.04,6.01625479265428,0.001,0.0494829980948516,0.032
1,40,0.3,0.1,"GLaD",2.45844262711456,0.046,8.39026882882431,0.001,0.0545691597369919,0.033
1,40,0.3,0.1,"Bray-Curtis",2.15079192682041,0.001,2.72463340187825,0.001,0.0537969353367692,0.003
1,40,0.3,0.1,"Aitchison",2.04876073864889,0.001,1.80868401294311,0.001,0.0521538512958179,0.004
1,40,0.3,0.1,"Jaccard",1.84931974550761,0.001,2.14734360699748,0.001,0.0469547436151234,0.002
1,40,0.3,0.25,"UniFrac",2.43885412632693,0.001,2.7279947525577,0.001,0.0565077202719891,0.001
1,40,0.3,0.25,"GUniFrac",3.40096981808716,0.001,4.76463180225373,0.001,0.0686304946647471,0.001
1,40,0.3,0.25,"weighted UniFrac",5.43072923693579,0.003,11.2471604234571,0.001,0.0794591690649708,0.004
1,40,0.3,0.25,"GLaD",7.21153375741918,0.003,21.1799445724209,0.001,0.107386711326823,0.003
1,40,0.3,0.25,"Bray-Curtis",2.81978410797638,0.001,3.20848351678198,0.001,0.0653439400224459,0.001
1,40,0.3,0.25,"Aitchison",2.10766247018162,0.001,1.89715967000007,0.001,0.0559651646273678,0.002
1,40,0.3,0.25,"Jaccard",2.15237205480607,0.001,2.30306711501565,0.001,0.0516865948546186,0.001
1,40,0.35,0.1,"UniFrac",1.94761146328673,0.003,2.51515351837791,0.001,0.0555931387846018,0.003
1,40,0.35,0.1,"GUniFrac",2.21197035945586,0.003,3.94442362231011,0.001,0.0608011440529093,0.004
1,40,0.35,0.1,"weighted UniFrac",1.85601977899623,0.079,7.95789171379566,0.001,0.047232992787868,0.034
1,40,0.35,0.1,"GLaD",2.10614917014225,0.076,16.9727796153172,0.001,0.0400400853219516,0.064
1,40,0.35,0.1,"Bray-Curtis",1.91098455898767,0.003,2.71633425658562,0.001,0.0533920754036016,0.004
1,40,0.35,0.1,"Aitchison",1.35092734429989,0.062,1.49647012510294,0.007,0.0383019000832982,0.051
1,40,0.35,0.1,"Jaccard",1.59109204629156,0.003,2.03446989995756,0.001,0.0448511782041722,0.003
1,40,0.35,0.25,"UniFrac",2.14798252675979,0.004,2.1571369489078,0.001,0.0610836140691673,0.002
1,40,0.35,0.25,"GUniFrac",3.90436998458537,0.012,3.16393313567352,0.006,0.102078383183873,0.013
